Filename,PSNR_CycleGAN,SSIM_CycleGAN,CycleGAN_Similarity,CycleGAN_Happy,PSNR_StarGAN,SSIM_StarGAN,StarGAN_Similarity,StarGAN_Happy,PSNR_StarGAN1,SSIM_StarGAN1,StarGAN1_Similarity,StarGAN1_Happy,Original_Happy
880ff983e43dc4cb89523a7b9be392baffe1440c1ee074bdf4a770ee.png,31.031719524771262,0.900254335521577,0.9734636743540231,0,28.18669322398673,0.74366742467606,0.8394481438646477,1,27.792662214343572,0.7147092875567848,0.9474840236195452,1,0
3bec18b3abdd7496ffeecd6352455570d2a419f8e27bbc1aba1af468.jpg,29.075868020231596,0.8571078605136124,0.9831399866761663,0,28.60073464473696,0.6967102177492958,0.9079128959947589,0,28.372675663934714,0.6897516029694633,0.9617623185551637,1,0
5ab3281eef4c9fc58a0055388704fce0c6eab3c8494326d166ee9dec.jpg,28.917056459003568,0.8088474255544117,0.9905694380642882,0,27.891813471604564,0.6246336190116554,0.9516664294105048,0,27.634723216738386,0.480262267664563,0.9620927496581102,1,1
22979b45eae35fdaf1fae88c5d186148c497aeb70830cfe60b0c8270.jpg,30.043686308022618,0.8354296736961353,0.9707913868025828,0,27.892510616211943,0.3716441334314124,0.9402011667202106,1,27.811586291820397,0.34246562499639904,0.94498260260066,1,0
8a1290f557705748fd710056b389d907e2179333d6a62a2c8d17c455.jpg,29.575152121620572,0.829645659749969,0.9702836272996308,0,30.20868684853534,0.8220578474715728,0.9575172754589218,0,29.879646699897926,0.7532495431695619,0.9626890169075297,1,0
6a55b59ab9c813485bc989347cda6feb8d7fd2ec36f59886f31ddba1.JPG,29.976898444426908,0.8460578479841603,0.9725961622162971,1,28.27635734464605,0.764390938724041,0.9588354193928836,1,27.94468858683082,0.6920195533012735,0.956456774263406,1,0
bc8924b0fea9c781eff4d7c75993e6180d0df76aa43724bbbcf3ecf8.jpg,29.98786312098298,0.6467889271062657,0.9849038823390044,0,27.853393754742836,0.5242520876883444,0.9223435799079067,1,27.665796554057064,0.46717521846442756,0.9165613698138135,1,0
ba089887ee67ab526fcdd1399a10bab12d1def6dcd0bfdb27928c88b.jpg,29.634913558025616,0.9055561053738337,0.9724236337133035,1,28.347175929648813,0.7422818151136258,0.928739647912675,0,27.77016038622993,0.6193321618410623,0.962001322239713,0,0
c30c3292c54ce6f5487dae7ce113bd046b9289ef2da78fda456e72be.jpg,30.612810010016954,0.8843097261062817,0.9824508771962945,1,27.8724068104858,0.744243532296263,0.94980997490533,1,27.898955819757894,0.7607467682123515,0.9662495466680034,1,0
73d59ff62759c540b4fd7dac848329f060a66ae8ae8e281b829f9299.jpg,28.768143298373463,0.5230087645539339,0.9765471109716062,0,28.472347440567866,0.5167625319869412,0.9426557423770657,1,28.313298205670534,0.48172861274847345,0.9431593436642352,1,0
0ba8455e13396a39c33c09165ca319f5008cb0dd0760de7e00af8a39.jpg,29.091061993418354,0.8365004213979579,0.9818723842774989,0,27.934771858042705,0.7365169609640924,0.9524772226826517,0,27.797208857129586,0.7234452390059838,0.9705058816272745,1,0
238c01406b860742055a0bf9f27a6de2d38827830f1363cc70c61985.jpg,29.487848694663672,0.7681764480847916,0.9722494133645608,0,28.014863244885664,0.6284828235261851,0.9250539632842424,1,27.85291400982535,0.6203225497840802,0.9538591261489818,1,0
1c8069a85241ebe284a44c28da4e9963882e77a9743317268c1e4d78.jpg,28.230666234636757,0.7722768658831884,0.9615592768128437,1,28.53691370857711,0.6927656236278045,0.9224084537038251,1,28.363947358906245,0.48110545720496545,0.9521927108507477,1,0
b7fe6ad5de207e56997b3ac4d2bef12aaf84a59e2e305cca4092507d.jpg,29.123153941910584,0.8298658076630706,0.9816979873997754,0,28.046836875779064,0.609249077997958,0.943906610426847,1,27.75821340675874,0.5364515447941021,0.9335282998848271,1,0
14c3fdab70343e6544a22aa2c9a3086105a02e091abde1ef13ee2e9c.jpg,29.757495416634065,0.8379265965852308,0.9818491530159486,0,27.973734558849568,0.7419623516083457,0.9126159007301164,0,27.666043634726975,0.7298405903841397,0.9381930343089668,1,0
d14b341b53bf56ae6028473bdd7d9fff8f385687b1efbf4bd251dd7f.jpg,30.67905797032219,0.872134620652599,0.9866314345642049,0,28.641598068107452,0.7125071301454098,0.9432900836049023,1,28.625548280280228,0.7051555113215424,0.9559062352889056,1,0
8ecbe3db2c53cbf9790d21843349a085aae029fda9d3e8dcfc4219bc.jpg,30.151032310582924,0.8274708240205365,0.975514042287381,1,28.222312441619213,0.6944307346190761,0.9223801781098524,1,28.29581468202171,0.7091276957224326,0.9555622349228684,1,0
29b1bae23a71856faefaa0b0ba50d10b048158ee79d5a77f5df05846.jpg,30.192807089935087,0.8622223362078195,0.977232094746918,0,27.94641820430664,0.7374855759778052,0.9463500015106692,1,27.855987649669164,0.7137180983131725,0.9429727614687914,1,0
66fdb03fd1cd2ac9da9855ba851e3309f525f5d6470d87e8b8fd09e0.jpg,28.949736473623275,0.6859521944870883,0.9701552555461335,1,28.29601731728614,0.5557203462269831,0.9541564230625359,1,27.86159289588184,0.4616439591267837,0.9429575392419425,1,0
3fcce00aa7efa121a1fc46f12c8d80d038c30c8987d23d6044b247c0.jpg,28.921175683860753,0.8125178778192375,0.9799917552902514,1,28.29129902226285,0.6993055583906742,0.905652551371704,0,27.757937307384104,0.6762368241228665,0.9149479246998964,1,1
353ecf13f3c61939b0cbdce5f551e2fd7e1d8e27d48b2816103302fa.jpg,29.262730606637636,0.8426589616836568,0.9742677155392718,1,28.076356915155714,0.7369891735039632,0.931684452311315,0,27.955715413705207,0.7169828330823433,0.9291043937454927,1,0
f20411602478f96a2e29a937191d0ff1a1d37e961829502acd7241b6.jpg,28.934999449948812,0.6777937504781308,0.9643085238734375,0,28.306835574865673,0.5888792411875917,0.9351188419000656,1,28.148421902067845,0.5589023508834411,0.9364224804445616,0,0
87b9d736ef51c11cc22ddab271b43df37051b083ec6bf3e4db969648.jpg,30.324876618835912,0.8581393450111618,0.9695036250999252,0,28.175470681418545,0.7875259614660468,0.9184952487496667,0,27.476550493379648,0.7505624245827431,0.9435886431704417,1,0
b534ef95d86aa2d5a7e6d0aa5d062f5c76e6b345f0856594d1a73ba6.jpg,29.772202732048694,0.7088768112480475,0.9642324222419907,0,28.00648075385286,0.6125511094370164,0.9398891745886573,1,27.934348944596728,0.6256893981343007,0.9558304110292614,1,0
69ba11b7c5e509a2bf788edf846ad3df113ee0d2abe1812b05f6ac2c.jpg,29.60007970511032,0.7434011075360231,0.9860021038161341,1,27.83207082702932,0.6026968773837786,0.9640522519229453,1,27.780642407510246,0.5489214515643893,0.9548695807442328,1,0
b5523c246b367161259ab2f77949ae0add97beefd86b338dae725fd4.jpg,28.868611929609425,0.4514267374433423,0.9795626257541807,1,29.591947476769164,0.504325647592899,0.9460775153614965,1,29.498433569699742,0.4816444755299715,0.9507927753169517,1,0
a4299611abc6dab4d60712084f55b8ddf0b7a625574633a48e1eb841.jpg,29.227131827887234,0.6443727136785506,0.9768960014356401,0,29.35510266006424,0.7111007246173061,0.9385717217006464,0,29.431872719337854,0.7144977554494861,0.9682243913017423,1,1
d849041561ea3da0e67396a25cac1b5bc79ce68730076b195cef3033.jpg,28.970757861349288,0.6378315457255717,0.9853620052349198,0,28.997387115178313,0.584749621722448,0.9353860990222349,1,28.906250702617328,0.5848002527017564,0.9534290125481666,1,0
568ddcab43f5fa4687397d3459e54b07fe7d56bd191d93b938ecc12f.jpg,29.730620792311203,0.8718168104811558,0.9662266104844732,1,28.65162032896006,0.7030778555418771,0.9051063809330715,1,28.02494293668703,0.6465506909901233,0.9083385525971701,1,0
753a3f375092e027be8be009f81fedc4c34f466bf4188c5b0b5adb05.jpg,29.446856859315172,0.8456925568649747,0.9741702933394145,1,27.798556579602966,0.680368913325908,0.9226945136456244,1,27.891746026376715,0.6754041690690259,0.9718020011141373,1,0
197549446beca1e98a0a613c88a112a986380c68de6d27b96c01fb0e.jpg,29.6359966418524,0.7384636934653689,0.9772805078837596,0,27.94706496196605,0.6500586945485078,0.9351084461520216,1,27.927671869214183,0.6176889174130268,0.9516543199862462,1,0
b12877e95511c36c46a167f922cfa3c37c49e0b4b3d54b368892a6b5.jpg,29.79443697338366,0.8604251906403667,0.9718509958074084,0,27.79369573865658,0.7051188103934637,0.930443925730154,0,27.8167443687515,0.6788494904706723,0.9421931265267438,1,0
894db14107d8ec2ab0434ec4f84f40aaa652937ea58972959e4d2efe.jpg,29.54334230079735,0.8122876435986788,0.9702611923466733,0,28.657254800562093,0.681433910399625,0.9501937406742926,1,28.597213590961466,0.6584324711071927,0.9045877116805953,1,0
030c027097c0141079dc40d68c833b29254e1a97ed53be230da4b748.jpg,29.410186875265538,0.8149448467060983,0.981341142919508,0,28.021804421229753,0.5714836251359793,0.9325553365193382,1,27.815412594106128,0.5341664116246211,0.9471250048756132,0,0
0a1bab1f2a4a883ce351fca47735b64e70a21d9a3d22587e64826a4f.jpg,29.50897981176287,0.773077242232666,0.9578637326120054,1,28.231749856553463,0.647005098201256,0.9228157524090785,1,27.863091056223407,0.5681277764462314,0.9497014007779695,1,0
3e8f75752a4dea650e1b13ee007f742f6803ac98495b7b2052fc7e18.jpg,29.636734709735606,0.7674987789596687,0.9669331669260408,0,29.23063789079347,0.6794036092538563,0.9090526747123993,1,28.945730377890992,0.6709197777262044,0.9597236298441691,1,0
4bb212f76e7d3207372802f20cbf32e67bf64dbcdd6ab58c7152bba5.jpg,29.061843032985596,0.7406879537725843,0.9825482664484974,1,29.141488675729516,0.6985634229889334,0.9353584080024796,1,28.23045652665218,0.6272338035743602,0.9126557766790726,1,0
9ea8c6a566c8b3459440da067cee173a26b74f31ad0460ef2e99ae92.jpg,28.613525733482565,0.6072301696318992,0.980394556377312,0,28.13727698569948,0.5350431333453509,0.9541075693639876,1,28.10989407816333,0.45764762456457253,0.9545442692111429,1,0
23622c530da3865264f11d1b5a319602b6f75abe8da436b5a1ae966b.jpg,29.812408707266506,0.7985990258476949,0.9840146005042261,0,27.89363761360545,0.6224765992146551,0.9263251939004955,1,27.781577712741942,0.5727939663901126,0.9502005981937737,1,0
33518416bb0dac27a2a584fb6bed98b585036437c95c9ba22d26ee5f.jpg,29.378533281440124,0.8542944178980691,0.98057896160834,1,28.97203594445907,0.7873611316722093,0.929937984171483,1,28.713161877956644,0.735538974368037,0.9426290935614284,1,0
49890d68f7348ead60651ad6038c67a00f1c2d85e4cc770ddaf47636.jpg,29.673723072137296,0.9058592106848786,0.9664563277320253,0,27.67022702858381,0.7543122167212706,0.905394030624805,0,27.611588211808385,0.7659587854240207,0.9498081499275561,1,0
7d3b1680edb1f440e56a99bfbe238019dbb792075279df2c1a4d28c8.jpg,28.98313814154583,0.7436473351473634,0.9773030976388529,1,28.097304497021106,0.6763934289275243,0.8988497570196656,0,28.13997391806987,0.7015731788582984,0.9580944375946985,1,0
902c1e44af78abc74f8bc987bbc4eaaa776f7e481c93d836bd2b0398.jpg,29.585215791028553,0.6854402793960822,0.9691903217714939,1,28.13533580687933,0.5179065909929403,0.8949088639655223,1,27.906710780728847,0.4706528223645101,0.9524323008749251,1,0
3ab1e85c72caf2beea69ea9a2a7b63777f2228735d2f497c2a4beb05.jpg,28.857071088835283,0.7864528539862345,0.9622408206097905,1,28.1622063938633,0.5513606721935864,0.9325681689956049,1,27.77382051315973,0.5139501698494724,0.9635230979522091,1,0
91157a4e94cb1612e12804a23dbf4449fdc746835b6c17447f24348c.JPG,29.845665861315197,0.7942038122003023,0.9660673471229169,0,28.190094221420544,0.6829717535333807,0.9148627450362274,1,27.661856274527302,0.6263421116655424,0.923872318035285,1,0
24a08c505322a6cb8430cb1451447369956f20aa9bc87066c59637df.jpg,30.11618493658187,0.8690892901451798,0.9850742296610135,0,28.139181099303812,0.7537992615228255,0.9123652737512469,1,27.905398482562155,0.7087728593408278,0.9586741864037586,1,0
d3a2d8f306ca9dc591468e79a4a46cb18ff6ffa48e175ef0f0b44914.jpg,29.80005649983301,0.7316863910997915,0.9710881944557759,0,29.105294855781473,0.6706476812416442,0.9275052627700501,0,28.91085380879722,0.6588092582278482,0.9426138940799844,1,0
6fc3a6cac49b74f6b9498be576cf25ab294a7fc4fc0f5512ee9911be.jpg,29.312962860134455,0.8427887988516013,0.9703538632177213,0,27.91800931450218,0.6795765248891257,0.894684436217646,1,27.737865316341534,0.6134702020799815,0.9308782792189045,1,0
e2be71fcac1faed7aa7088b98bc1942cc087ee73e20229d0602ce7ef.jpg,30.777152815618884,0.8857752498523743,0.9855296739162738,0,27.97897256502472,0.7358289391561841,0.9425853085390307,1,27.866383768894103,0.7483366195729751,0.9730490562228646,1,0
a7b4fa504f393c3519268d5dd754209b03fe06b4ce47441051b03187.jpg,29.218032279801992,0.915625593931205,0.9833026808093435,0,28.222119778580907,0.7702360257857025,0.9208715985814702,0,27.68112315138012,0.732244171912225,0.940665048328841,1,0
e7e556cf3c11de5d67d0e36164138ca2963eb7396bdc384565b420ab.jpg,29.589898367059412,0.8668736998277652,0.9743363486699155,1,28.06009617875057,0.7428739733671657,0.9319480602293715,1,27.776933906513136,0.7266289114006937,0.9336500456876676,1,0
9f0c991d7da87c8ac78fdb6c31f7c8d88a04b800837976a93ed431eb.jpg,29.761508775451038,0.8509522158891129,0.9782247868918319,1,27.760449233437228,0.51607608153311,0.8834634618597583,1,27.687356446438645,0.3205174592233795,0.9258916354870349,1,0
d2c36d28ad9d2a6f4fe3364cadbfb3f479d5b5e5117cfbab44494cd5.jpg,29.550887710173864,0.5751786862831479,0.9572644078682861,0,27.872054228943593,0.5129760292738936,0.9348606094776821,1,28.01246285592182,0.49713308808301554,0.9487453924703557,1,0
1f5c008fa51575943fcf42092e64ffe92424e1a7b1e4bcfe59e58c1d.jpg,29.682305889646425,0.8676770179365916,0.9639725864764108,0,28.36996134099982,0.6514221997689504,0.9367312174892921,1,27.832296256491432,0.5825701411723144,0.9219547618231038,1,0
cf35d0db58395387f732fad62a04cc623365be2c6294ee2ad7d6cb98.jpg,29.256007894704624,0.7496839805099,0.9836454636215333,1,28.279139036210317,0.6687174192264559,0.9171491710818296,1,27.725342238746794,0.6054229716962718,0.9283169178043329,1,0
501a4ce06a9fd4df513bf300e34d669a0bf897a465a70dea1a0a0e6f.png,28.152349769441244,0.8048243949558732,0.9668952996191711,1,28.01626036177958,0.5904382666690781,0.9036219353959319,1,27.755189614804955,0.5061562741556827,0.9243912805283663,1,0
1800fb5ae3854606e81e8fcd3540c210f2648677560b73dd5ac5355a.jpg,28.873354951427224,0.7985362480005382,0.9831164734732212,0,30.662702516009027,0.7625364482238588,0.9263455530252285,1,30.53833983838799,0.7454486904200557,0.9285666311944463,0,0
908b47cc547b0b5b257cf86c4e3f1bc5a49605d6e3606780fd1a0647.jpg,28.91304913678472,0.7869514820582207,0.9886630315421794,1,28.373465970949276,0.6417661118861978,0.9625753129493717,1,27.92915108956771,0.5810280172775587,0.9748813243905416,1,0
b72dceb683fde6cf818b2f8515a888babcc9ba0084c2371ae98a9c14.jpg,29.06745501382861,0.8305495631691469,0.9881905034758515,1,28.00740341507381,0.6654467940361641,0.9677689024267118,1,27.916014451499912,0.655530646539238,0.9741937160236701,1,0
d051a90535844b4987e2c51a8f477b563b4894501089b83a5d96fad1.jpg,30.342918394264167,0.8318888680578993,0.9611598145450213,0,29.097567430392072,0.77204994778423,0.905068633243094,0,28.802144320283855,0.770507291692782,0.9404186794827181,1,1
c11cc406fe5e77f8d94572de958a1d406c119a80e8f2e40181e87e02.jpg,30.323375686893094,0.8555783402794164,0.9786448147651085,0,28.050180911264498,0.7361164404390675,0.9466203658941131,0,27.74054832247115,0.6550450367051464,0.9424411435369794,1,0
7db4b839ad277a59775bb886ee554e906b30e446c0cac21f04a0a7f6.jpg,29.359054639685684,0.8875919145572444,0.9671128201322129,0,28.188277652995296,0.725683137943999,0.9252963709861188,1,27.829549145285934,0.5795801379059643,0.9529156072755445,1,0
a370526a3ebc84ea00c5529bb977d5d02aca5d8b01d79db3fdb538cb.jpg,28.970284543504853,0.6555338711792132,0.9664163297094506,1,27.95286736018726,0.4724695546403498,0.9155415905575564,1,27.77349827916794,0.414070030938122,0.923882003273561,1,0
ea5656ffb2d1bc9f86f4257506c9e86a1c8b7db7d99a3af68f9203a4.jpg,30.666858807496315,0.9016555802346377,0.9816649780727407,0,28.505475070940175,0.7491405369983027,0.9441729137974209,1,28.925642366153376,0.7394136663642675,0.9490526871062781,1,0
475b2d10dd0ad1757e4b9e32c850a635ea362981f7f7b6b4a8b7342e.jpg,28.683646318380383,0.7280599595567407,0.9871790189747096,1,28.919096788077283,0.5448405801460464,0.9551208819091286,1,28.75341090402091,0.5060695400701531,0.975184296291373,1,0
ca3169632a5ba7138ce8f0282fe5ae812797d324adf474e4895f13d9.jpg,28.91996392803433,0.8209310628262507,0.9909455824107212,0,27.873687221820607,0.5145285527110217,0.8703398977156723,0,27.749482872029404,0.48138537005461024,0.8968003941937204,1,0
46a817c64e3f18670d6f14f96a7e0e2d71f8ef0a717d038f2a1b6561.jpg,29.465748800610005,0.8121835312514795,0.9823400205746378,1,27.750660279965285,0.7296187392348589,0.9372517446682239,0,27.850521400155714,0.6895178696474197,0.9126421847520935,1,1
49ebc6559f9350852f0c960768ddb800f0eb92a781e02d31615dc73a.jpg,29.933467257179345,0.8841424982100567,0.9622977616951947,0,28.207579987107874,0.7253603244957074,0.9565949934170891,0,27.732319197170632,0.6883379187082329,0.9453424717187774,1,0
a6cd220dd93bd7b774199835e7da621e318e0b046a3bf87c565bbdb3.jpg,28.797970578257065,0.8551556176329697,0.97867148186807,1,28.421697640944718,0.6924324842335022,0.9329572665558772,1,28.034252872138875,0.5785361002782932,0.9627777400715172,1,0
e8897087ae82b95dc339559967a5607744b565c372a5e4855ad07b50.jpg,29.28959355087794,0.8830401050857971,0.9656948032223097,0,27.73705090940457,0.6110524713519212,0.9179386649226755,1,27.80602841225409,0.5795681970422751,0.9251922950617262,1,0
ade26ed081b01af4c604375f3fd2928ce1e0531da1b9d25903e04d85.png,28.89338865420999,0.8860419195310687,0.9675794590161887,1,28.070859931224774,0.5227301494046201,0.9000705925428037,1,27.92179767635231,0.3059164697010891,0.922040867092093,1,0
a2975261313a7e275dc073321bed77798501d1baaa8b3699fbbc6d36.JPG,29.492002390297294,0.893170870598254,0.9647546017863298,0,27.955309927186356,0.6864819439099593,0.9061807623933946,1,27.67133557373063,0.6093682752047185,0.9252195001437394,1,0
d5dcbbea7b9393506780c8bd5d71dc8ba73784bc979352669f872944.jpg,29.207789658668926,0.7320844705084747,0.9720559262870032,1,28.20666780124585,0.5861275233931832,0.9503404519756664,1,27.736997175710307,0.503422831298369,0.9551611559977955,1,0
f794384fec70759ae959edf912ce6f245b705faec167798be6576479.jpg,28.732629414337243,0.8443414923486344,0.9776115523933879,0,28.547054404479354,0.7439599867988143,0.951629798323527,1,28.532149008228206,0.6905706397769872,0.956132218898515,1,0
3e38f4a6726a48bd812c9bdd24bd7b60d3967dddce448d63bdde14cf.jpg,29.700487457315305,0.7579669349317687,0.9860598882215749,0,28.19124126297347,0.5994578746243664,0.9339497833699946,0,28.00788374678673,0.5221219962782142,0.929289444597954,1,0
c6a33c31e84ad54789ae7090a267b5ec741e00332b18bfb31a112fc0.jpg,29.534418235456883,0.8454100880440717,0.977372282344114,0,28.070075977359807,0.6837024655001191,0.922224575177424,1,27.776109996354563,0.5804787203789714,0.9297196940203027,1,0
01b7714448121e8f16bed9c8d6e9af414816e95b4eb0bced214e11ca.jpg,29.84446046641461,0.8868307754114383,0.9858128064178068,0,27.70565585192489,0.8093787797256604,0.9366159272010128,1,27.8591168548345,0.7837506585241182,0.9507403750834107,1,0
aefef862f0efc940239c5f28d591b871c6d9655eeb3e8b455793741a.jpg,29.56038975457925,0.6974671233174922,0.9780326438468321,1,28.230077940278374,0.5572833626020145,0.9391668781305142,1,27.69749055804047,0.47445114821358464,0.9597406192273933,1,0
712b855bf27a5debb033648c789c3b530fb83493a53433530c5a93e8.jpg,29.556395019199428,0.8506130188059838,0.9741762366692936,1,27.821543974223136,0.5986216831784633,0.9325115026458983,1,27.678080868019677,0.4360038436311605,0.9498407404175042,1,0
af14693b8ac760fc820e290f9bbcbe44ad6ca45ab952b1280bc9c56d.jpg,29.572950489005617,0.8374675431890596,0.974905506449586,1,28.189254884999624,0.7137205644091916,0.941874795997087,1,27.82225391453993,0.6293846983215994,0.951369919143574,1,0
0c6fdfaa2b97237997b7e16376b06790009c2044a5af57cbe01fc575.jpg,29.00077145009634,0.8254132404942727,0.9694682010633208,1,28.21670686580397,0.6254411948343203,0.9108632242054733,1,27.915926969194015,0.5521107217349777,0.9443189517994731,1,0
b3e07fd0240d85c7dd56f176a9c6fc586564bce758d97db9756160f3.jpg,28.776491006608694,0.5449250964104558,0.9749094047646709,0,28.197802265580982,0.5092666721433166,0.9029871583696332,1,28.013646045353276,0.49403122780954134,0.9642245450735389,1,0
9f3b958198bb7453d53fd63d5e6a677560efe0d8fd1ca55a04bef51e.jpg,30.20384442956796,0.9476482661229204,0.9730002218008857,0,28.06681018583771,0.8258662720553759,0.877497564469707,1,28.063653480409062,0.8545509317114532,0.9438973657839099,1,0
579a815c54e7f8d309f295f543f7f92a6f1750608b143407fc2f4731.jpg,30.026084496155484,0.6470715145134424,0.9526639843591427,0,29.698506143141508,0.689406726604204,0.8801485148070395,0,29.94386289694212,0.7120533889113795,0.9503309840564852,1,0
13d128c0d32f24e218913eacb7efe6e3a0d5d8362cb2cf36485e010d.jpg,30.3053062406077,0.7726594161288385,0.9840740714734993,0,28.263921955059477,0.68395876787753,0.9298239466151974,1,27.70964576258808,0.4644397320581465,0.9394243265725244,1,0
99d62cfb258ab44df1081a656648f2a9f9dd705dc040891bf829a2b1.jpg,29.53912931581997,0.760060497174698,0.990705598623498,0,28.449359176770294,0.656575443154554,0.9473194910178904,1,28.172930349123252,0.6340059895476418,0.954480380244747,1,0
07cfe69b1eebc8f321c679bdf7c8e9d968b10766386f0e818718439e.jpg,29.579536271811783,0.9020186348460949,0.9563575141980973,0,28.258639998375376,0.8192518306083855,0.9297478572293075,1,27.671014547697407,0.7858005419407375,0.9415059454417936,1,0
8b155d3b31ae8580510b09c22025c5221e0712bb4e29ac9d6ba7a2db.jpg,29.4176392229653,0.7975899680677283,0.9780859968631819,1,28.292992540790355,0.7462509600721844,0.958140760930781,1,27.961472084971376,0.7032052997888579,0.9567008729186294,1,0
3d2a19e98299335b84990bc662bbad59c755a6114807b6f376c3dc4a.jpg,28.254348639356387,0.6909423710127856,0.9783437319028061,0,27.889289795123663,0.4361373160190317,0.9222320182730321,1,27.899581350060643,0.3406633347056248,0.9432513132681624,1,1
c8f02d4540c002121e7f0917e209b65efa926aa665190cb8ce19559b.jpg,29.727262897471984,0.8825425470322908,0.977714370175535,1,28.591802467319035,0.8124425763685134,0.9692372276761757,1,28.36729448076557,0.7596946553554157,0.9672048320465879,1,0
8d0eaa9f26a3d602c2086c619f10de37cb62cd5d8e09ed4a345bdbc4.jpg,30.22849784964425,0.8048938787819087,0.9697562529035664,0,28.173457022799028,0.6652398376321812,0.9493708881347519,0,27.667949014360715,0.6162169386084883,0.9551515860706821,1,0
453278846470d1167e58391d4524cf70060d30411c4fc7a6bf1101e3.jpg,29.943572821746503,0.6177996560329945,0.9770448794071415,1,27.530673130655355,0.45416795721614023,0.964459590062926,1,27.54045394254088,0.4417427759729852,0.8969362516530853,1,0
a3c1b7f49a64b152acd5e4c4bc2f68117bf92a58abc4ef15816e644f.jpg,28.86885719570605,0.6784949892958047,0.9821892961061873,1,28.26780482747076,0.6208412399964537,0.9164146798141459,1,27.941673276029295,0.4831694318957195,0.9198182496795486,1,1
